TRAN_AMT,WF_dvc_age,ALERT_TRGR_CD,DVC_TYPE_TXT,FRAUD_NONFRAUD,CARR_Missing,PH_NUM_UPDT_TS_Missing,PWD_UPDT_TS tm_year,PWD_UPDT_TS tm_hour,PWD_UPDT_TS tm_min,PH_NUM_UPDT_TS tm_year,PH_NUM_UPDT_TS tm_mon,PH_NUM_UPDT_TS tm_hour,PH_NUM_UPDT_TS tm_sec,PH_NUM_UPDT_TS tm_yday
496.92,93,1,2.0,0,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
463.51,55,1,2.0,1,0,1,2019.0,15.0,24.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
1691.66,68,1,2.0,1,0,0,2017.0,10.0,44.0,2019.0,8.0,12.0,4.0,228.0
8.55,57,1,1.0,1,0,0,2020.0,4.0,14.0,2017.0,9.0,6.0,37.0,260.0
86.87,57,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,345,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,72,2,1.0,1,0,1,2020.0,9.0,2.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
489.46,0,2,1.0,0,1,0,2020.0,14.0,16.0,2017.0,5.0,21.0,0.0,136.0
111.86,713,2,2.0,1,0,0,2020.0,7.0,24.0,2020.0,8.0,6.0,37.0,221.0
87.92,2695,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,6.0,12.0,40.0,158.0
481.58,1475,1,2.0,1,0,1,2021.0,9.0,55.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
498.43,126,2,2.0,1,0,1,2019.0,0.0,51.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
8.86,89,2,2.0,1,1,0,2017.0,12.0,25.0,2017.0,12.0,5.0,56.0,336.0
189.0,377,1,0.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,1.0,22.0,37.0,5.0
490.55,1580,2,2.0,0,0,1,2021.0,18.0,43.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
72.67,207,1,2.0,1,0,1,2017.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,1373,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
489.22,0,1,0.0,0,1,0,2021.0,19.0,2.0,2018.0,5.0,22.0,34.0,144.0
23.4,627,1,2.0,1,0,1,2019.0,4.0,52.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
477.46,1686,1,1.0,1,0,0,2019.0,10.0,1.0,2020.0,6.0,6.0,19.0,172.0
13.21,284,2,2.0,0,0,0,2020.0,15.0,8.0,2020.0,5.0,20.0,5.0,122.0
0.01,20,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
6.02,985,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
477.48,221,2,0.0,1,0,1,2020.0,8.0,3.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
475.75,151,1,3.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,7.0,6.0,57.0,188.0
14.13,593,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.38,436,2,2.0,0,1,0,2021.0,13.0,32.0,2018.0,4.0,9.0,3.0,91.0
487.75,40,2,2.0,0,1,0,2020.0,11.0,56.0,2018.0,5.0,9.0,5.0,138.0
12.81,493,1,2.0,1,1,0,2018.0,4.0,33.0,2021.0,3.0,23.0,37.0,73.0
493.09,1396,2,0.0,0,0,1,2021.0,19.0,49.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
493.58,2464,1,0.0,0,1,0,2020.0,9.0,29.0,2020.0,5.0,15.0,5.0,127.0
433.58,97,1,2.0,1,0,0,2017.0,10.0,40.0,2017.0,12.0,6.0,37.0,363.0
427.22,2772,1,1.0,0,1,0,2020.0,12.0,12.0,2020.0,5.0,10.0,41.0,129.0
0.01,228,1,2.0,1,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
10.32,538,1,2.0,1,0,1,2021.0,4.0,0.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
486.75,0,2,0.0,0,1,0,2021.0,9.0,38.0,2020.0,9.0,9.0,59.0,260.0
0.01,40,2,2.0,1,0,1,2017.0,15.0,11.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
14.78,2638,1,1.0,1,0,1,2019.0,4.0,33.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
398.11,601,1,2.0,0,0,0,2020.0,12.0,56.0,2019.0,5.0,11.0,5.0,125.0
495.43,881,2,0.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,1.0,18.0,25.0,25.0
337.42,1480,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
301.76,19,1,2.0,1,0,0,2017.0,4.0,7.0,2020.0,12.0,12.0,37.0,343.0
18.51,2045,1,0.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2021.0,9.0,6.0,22.0,248.0
494.88,1781,1,1.0,0,0,0,2021.0,11.0,37.0,2021.0,7.0,15.0,13.0,188.0
0.01,202,1,1.0,1,0,1,2019.0,4.0,17.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,148,2,2.0,1,0,1,2021.0,17.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
39.72,62,1,2.0,1,0,1,2019.0,4.0,24.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
31.97,2157,2,2.0,1,0,0,2020.0,4.0,51.0,2020.0,2.0,23.0,37.0,54.0
0.01,347,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.89,79,2,1.0,0,0,0,2021.0,13.0,56.0,2020.0,5.0,7.0,47.0,150.0
934.04,975,1,4.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.07,159,2,2.0,0,0,0,2021.0,12.0,27.0,2020.0,5.0,14.0,20.0,123.0
28.98,113,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,8.0,22.0,42.0,240.0
1286.37,890,1,2.0,1,1,1,2017.0,6.0,16.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
10.04,2099,2,2.0,1,0,1,2018.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
50.7,228,2,1.0,1,0,1,2020.0,16.0,30.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,172,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,8.0,17.0,37.0,237.0
0.01,1647,1,2.0,1,0,1,2017.0,15.0,6.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
371.2,1276,2,1.0,1,0,0,2017.0,10.0,6.0,2019.0,10.0,12.0,37.0,280.0
495.83,259,2,2.0,0,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
196.66,17,1,0.0,1,0,1,2017.0,3.0,55.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
21.3,491,2,2.0,1,0,0,2019.0,7.0,36.0,2020.0,7.0,6.0,16.0,190.0
29.69,76,1,2.0,1,0,1,2017.0,14.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
469.71,415,1,1.0,1,0,1,2021.0,4.0,37.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
17.3,218,1,0.0,0,1,0,2020.0,6.0,48.0,2019.0,5.0,14.0,38.0,125.0
2.4,403,2,2.0,1,0,0,2019.0,7.0,7.0,2017.0,10.0,9.0,37.0,280.0
109.5,1578,1,2.0,1,0,0,2020.0,2.0,51.0,2019.0,4.0,6.0,37.0,91.0
0.01,490,1,2.0,1,0,1,2019.0,4.0,34.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
493.51,0,1,0.0,0,1,0,2020.0,11.0,33.0,2020.0,5.0,10.0,5.0,131.0
333.85,868,1,2.0,1,0,0,2017.0,6.0,7.0,2019.0,7.0,9.0,11.0,189.0
493.59,946,2,0.0,0,0,1,2019.0,11.0,33.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
123.12,450,2,1.0,1,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
462.9,677,1,2.0,1,0,1,2020.0,4.0,49.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
88.36,460,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2021.0,12.0,7.0,37.0,339.0
885.25,2691,1,3.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,6.0,14.0,37.0,159.0
2052.16,671,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,1.0,6.0,37.0,8.0
487.98,0,2,2.0,0,0,0,2020.0,9.0,4.0,2020.0,1.0,17.0,33.0,30.0
4.08,83,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.56,0,2,2.0,0,0,0,2020.0,10.0,22.0,2020.0,5.0,23.0,23.0,134.0
490.66,560,2,1.0,0,0,0,2020.0,15.0,28.0,2020.0,8.0,12.0,6.0,237.0
484.68,0,1,2.0,0,1,0,2021.0,12.0,19.0,2020.0,5.0,8.0,5.0,122.0
458.08,107,2,2.0,1,0,0,2020.0,4.0,44.0,2017.0,6.0,6.0,37.0,175.0
490.94,319,2,2.0,0,1,0,2021.0,19.0,59.0,2020.0,8.0,7.0,52.0,214.0
482.17,303,1,1.0,1,0,1,2017.0,15.0,14.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
472.09,814,1,3.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,4.0,20.0,59.0,118.0
7.56,1674,1,2.0,1,0,1,2019.0,4.0,29.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
376.44,1143,2,0.0,1,0,1,2017.0,18.0,28.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
5.12,530,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
159.38,266,2,2.0,1,0,1,2020.0,15.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
946.84,1694,2,1.0,1,0,1,2018.0,23.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
3.31,1077,2,2.0,1,0,0,2020.0,8.0,7.0,2020.0,6.0,6.0,51.0,163.0
13.0,223,1,2.0,1,0,1,2021.0,20.0,51.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
6.11,524,2,2.0,1,0,1,2021.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.92,644,2,2.0,0,0,1,2020.0,18.0,41.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,305,2,2.0,1,0,1,2020.0,4.0,43.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,258,2,2.0,1,0,1,2020.0,9.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
468.44,0,2,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,95,2,1.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,7.0,12.0,58.0,189.0
481.03,16,1,2.0,1,1,0,2018.0,23.0,7.0,2019.0,2.0,5.0,1.0,37.0
0.01,848,1,2.0,1,0,1,2017.0,4.0,28.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
33.7,51,2,2.0,1,0,0,2021.0,4.0,1.0,2020.0,1.0,15.0,42.0,23.0
360.36,1,1,2.0,0,1,0,2020.0,12.0,36.0,2020.0,5.0,12.0,1.0,141.0
170.91,2559,2,2.0,1,0,1,2021.0,11.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
139.99,35,2,2.0,1,0,0,2018.0,20.0,7.0,2019.0,4.0,14.0,20.0,115.0
12.53,267,1,0.0,1,0,1,2020.0,4.0,17.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,330,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
480.03,174,1,2.0,1,1,1,2019.0,9.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
4.29,0,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,7.0,15.0,37.0,190.0
486.59,127,1,2.0,1,0,1,2017.0,20.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.02,1280,2,0.0,0,0,1,2017.0,12.0,10.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
4.5,141,2,2.0,1,0,1,2021.0,4.0,19.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
451.24,235,2,2.0,1,0,1,2020.0,15.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
55.81,1101,2,1.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,10.0,14.0,37.0,294.0
8.73,148,2,2.0,1,0,0,2018.0,5.0,55.0,2020.0,7.0,6.0,28.0,201.0
6.14,1456,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,12.0,12.0,37.0,343.0
70.68,270,2,2.0,1,0,0,2018.0,3.0,49.0,2019.0,8.0,6.0,21.0,230.0
4.46,457,2,0.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,6.0,14.0,26.0,159.0
489.68,1756,1,2.0,0,0,0,2021.0,12.0,23.0,2017.0,5.0,11.0,5.0,123.0
115.23,420,1,0.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
220.05,1391,2,3.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
297.08,1318,2,2.0,1,0,0,2017.0,4.0,35.0,2017.0,1.0,18.0,56.0,16.0
35.12,76,1,2.0,1,0,0,2020.0,7.0,50.0,2021.0,3.0,9.0,53.0,72.0
474.92,486,1,2.0,1,0,1,2020.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
19.0,421,2,2.0,1,0,1,2020.0,8.0,5.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
25.03,12,1,1.0,1,0,1,2021.0,9.0,14.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
472.34,196,2,2.0,1,0,0,2017.0,19.0,14.0,2017.0,8.0,6.0,34.0,220.0
86.1,1174,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
489.39,0,2,2.0,0,1,1,2021.0,6.0,37.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
456.56,422,2,2.0,1,0,1,2017.0,17.0,13.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
29.83,614,1,0.0,0,1,1,2019.0,5.0,47.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
134.64,52,1,2.0,1,0,1,2020.0,4.0,47.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,372,1,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
16.89,1625,2,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
493.04,160,2,2.0,0,0,0,2020.0,15.0,56.0,2019.0,5.0,23.0,32.0,122.0
495.03,305,2,1.0,0,0,0,2021.0,16.0,56.0,2017.0,5.0,8.0,5.0,130.0
0.01,487,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,6.0,6.0,37.0,159.0
493.38,1909,2,0.0,0,1,0,2021.0,9.0,56.0,2020.0,5.0,23.0,47.0,128.0
35.27,1178,1,0.0,1,0,1,2020.0,17.0,18.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
80.95,421,1,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
26.47,427,1,2.0,0,1,0,2021.0,13.0,10.0,2019.0,8.0,23.0,5.0,224.0
372.67,426,2,2.0,0,0,0,2020.0,15.0,49.0,2020.0,6.0,23.0,3.0,156.0
29.36,1145,2,2.0,1,0,1,2020.0,6.0,9.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
56.41,1077,1,2.0,1,0,0,2020.0,20.0,20.0,2017.0,5.0,6.0,14.0,145.0
997.55,336,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
10.75,37,1,2.0,1,0,1,2020.0,10.0,11.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
489.11,0,2,1.0,0,1,0,2018.0,19.0,19.0,2020.0,5.0,11.0,9.0,137.0
0.01,1981,1,2.0,1,0,0,2017.0,10.0,47.0,2018.0,8.0,14.0,37.0,224.0
488.31,155,2,2.0,0,1,1,2020.0,6.0,34.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
7.97,251,2,3.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,147,1,2.0,1,0,1,2021.0,15.0,22.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.95,0,1,4.0,1,0,1,2021.0,6.0,33.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
426.36,1098,2,4.0,1,0,1,2020.0,4.0,15.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
84.29,0,2,1.0,0,1,0,2020.0,12.0,31.0,2020.0,5.0,12.0,5.0,135.0
26.18,254,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
31.97,467,2,0.0,1,0,0,2020.0,19.0,31.0,2019.0,12.0,11.0,37.0,354.0
31.27,272,2,1.0,1,0,0,2020.0,6.0,29.0,2020.0,7.0,17.0,37.0,190.0
5.81,354,2,2.0,1,0,0,2021.0,4.0,52.0,2020.0,5.0,16.0,44.0,137.0
475.59,274,1,2.0,1,0,0,2020.0,4.0,33.0,2021.0,8.0,6.0,35.0,220.0
487.63,688,1,0.0,1,0,1,2017.0,23.0,20.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.09,1,2,1.0,0,0,1,2021.0,13.0,10.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
493.94,1228,2,1.0,0,0,1,2020.0,16.0,2.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
494.07,1806,1,1.0,0,1,1,2020.0,12.0,41.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
470.53,182,2,2.0,1,1,1,2019.0,4.0,34.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
166.93,116,1,2.0,1,0,0,2021.0,5.0,22.0,2017.0,7.0,22.0,35.0,189.0
21.39,905,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
143.38,265,2,2.0,1,1,0,2021.0,4.0,28.0,2020.0,12.0,6.0,37.0,340.0
491.37,0,1,1.0,0,1,0,2020.0,13.0,57.0,2020.0,9.0,8.0,4.0,246.0
144.68,457,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.54,2651,2,2.0,0,1,1,2018.0,4.0,25.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.81,308,1,0.0,0,0,0,2020.0,6.0,15.0,2020.0,10.0,23.0,57.0,295.0
490.14,0,1,2.0,0,1,0,2020.0,9.0,46.0,2020.0,5.0,9.0,5.0,126.0
492.97,742,2,1.0,0,0,0,2020.0,7.0,58.0,2020.0,4.0,8.0,5.0,93.0
16.16,57,2,2.0,1,0,0,2017.0,1.0,15.0,2020.0,7.0,6.0,20.0,190.0
139.19,1744,1,0.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
480.08,68,2,1.0,1,0,1,2018.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.58,121,1,2.0,0,0,0,2021.0,17.0,10.0,2019.0,2.0,17.0,51.0,37.0
0.01,2,1,2.0,1,0,1,2019.0,4.0,55.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.24,2,1,2.0,0,0,0,2020.0,4.0,56.0,2020.0,3.0,23.0,33.0,70.0
492.68,458,2,2.0,0,1,0,2020.0,4.0,30.0,2020.0,5.0,14.0,42.0,122.0
0.01,1441,2,2.0,1,0,1,2018.0,5.0,5.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
1284.29,268,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,10.0,6.0,44.0,301.0
456.37,211,2,2.0,1,0,1,2020.0,11.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
97.93,734,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.62,52,2,2.0,0,0,0,2019.0,2.0,0.0,2018.0,9.0,11.0,5.0,247.0
5.58,443,2,2.0,1,0,0,2021.0,5.0,7.0,2019.0,12.0,5.0,37.0,356.0
0.01,984,1,1.0,1,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
474.77,21,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,3.0,14.0,37.0,66.0
496.08,173,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
372.96,206,1,1.0,0,0,0,2020.0,12.0,52.0,2019.0,3.0,6.0,47.0,67.0
494.52,73,2,2.0,0,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
453.76,10,2,2.0,1,0,0,2019.0,6.0,2.0,2018.0,12.0,7.0,37.0,358.0
497.42,1532,2,0.0,0,1,1,2020.0,21.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
17.37,1094,1,2.0,1,0,0,2017.0,9.0,7.0,2017.0,11.0,8.0,37.0,312.0
1215.15,1969,1,0.0,1,0,0,2021.0,18.0,25.0,2017.0,11.0,14.0,6.0,312.0
0.01,55,1,2.0,1,0,1,2021.0,4.0,35.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
23.51,395,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.32,664,2,1.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,3.0,10.0,5.0,77.0
95.96,0,2,1.0,0,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,5.0,9.0,20.0,146.0
13.98,0,2,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
9.44,1381,1,2.0,1,1,0,2020.0,11.0,48.0,2019.0,6.0,6.0,18.0,170.0
0.01,1539,1,2.0,1,0,1,2019.0,9.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
64.47,0,1,2.0,0,1,0,2020.0,12.0,53.0,2020.0,5.0,8.0,5.0,148.0
491.86,1175,2,0.0,0,0,0,2021.0,0.0,50.0,2018.0,3.0,14.0,20.0,75.0
43.66,1155,1,2.0,1,0,1,2019.0,17.0,9.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
