dataset_id,TRAN_AMT,ACCT_PRE_TRAN_AVAIL_BAL,CUST_AGE,OPEN_ACCT_CT,WF_dvc_age,PWD_UPDT_TS,CARR_NAME,RGN_NAME,STATE_PRVNC_TXT,ALERT_TRGR_CD,DVC_TYPE_TXT,AUTHC_PRIM_TYPE_CD,AUTHC_SCNDRY_STAT_TXT,CUST_ZIP,CUST_STATE,PH_NUM_UPDT_TS,CUST_SINCE_DT,TRAN_TS,TRAN_DT,ACTN_CD,ACTN_INTNL_TXT,TRAN_TYPE_CD,ACTVY_DT
670,0.01,0,60,3,66,5/18/2019 4:58:30,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,30096,GA,7/8/2019 6:45:37,2001-01-31 00:00:00,3/2/2021 16:58:30,3/2/2021,SCHPMT,P2P_COMMIT,P2P,3/2/2021
671,0.01,0,40,3,233,2/18/2017 4:39:41,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,92557,CA,,2003-11-24 00:00:00,7/11/2021 14:39:41,7/11/2021,SCHPMT,P2P_COMMIT,P2P,7/11/2021
672,491.04,82574.93,31,4,0,4/16/2017 17:51:27,,,,ONLN,,UN_PWD,ALLOW,85344,AZ,,2004-06-04 00:00:00,1/3/2021 12:51:27,1/3/2021,SCHPMT,P2P_COMMIT,P2P,1/3/2021
673,492.5,2847.84,93,11,1133,,t-mobile usa  inc.,southeast,kentucky,ONLN,MOBILE,UN_PWD,ALLOW,85706,AZ,5/31/2020 23:58:30,2019-06-28 00:00:00,5/15/2021 1:5:27,5/15/2021,SCHPMT,P2P_COMMIT,P2P,5/15/2021
674,4.82,0,31,2,553,11/12/2017 19:13:40,cox communications inc.,southwest,arizona,MOBL,DESKTOP,UN_PWD,ALLOW,77407,TX,,2001-05-07 00:00:00,6/25/2021 14:13:40,6/25/2021,SCHPMT,P2P_COMMIT,P2P,6/25/2021
675,2063.38,284.81,63,3,14,11/24/2017 13:43:54,centurylink communications  llc,mountain,utah,MOBL,DESKTOP,UN_PWD,ALLOW,83615,ID,3/19/2020 8:48:4,2002-01-21 00:00:00,3/1/2021 17:43:54,3/1/2021,SCHPMT,P2P_COMMIT,P2P,3/1/2021
676,491.88,19930.35,18,5,337,3/14/2020 11:20:42,midcontinent communications,midwest,kansas,MOBL,,TOUCH_ID,ALLOW,30096,GA,10/13/2020 5:50:5,1979-06-05 00:00:00,3/7/2021 19:20:42,3/7/2021,SCHPMT,P2P_COMMIT,P2P,3/7/2021
677,930.1,18558.7,18,36,140,7/18/2017 23:13:46,comcast cable communications  llc,mountain,colorado,MOBL,MOBILE,UN_PWD,CHALLENGE_SUCCESS,34108,FL,,2013-11-19 00:00:00,3/14/2021 5:13:46,3/14/2021,SCHPMT,P2P_COMMIT,P2P,3/14/2021
678,1206.19,0,49,3,48,10/23/2020 11:1:1,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,77520,TX,,1997-02-16 00:00:00,5/31/2021 15:1:1,5/31/2021,SCHPMT,P2P_COMMIT,P2P,5/31/2021
679,15.08,36.17,65,6,22,5/24/2021 23:31:1,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,FACE_ID,ALLOW,92410,CA,12/8/2020 18:45:37,1988-01-01 00:00:00,8/1/2021 10:31:1,8/1/2021,SCHPMT,P2P_COMMIT,P2P,8/1/2021
680,0.01,0,40,4,1435,5/1/2021 16:53:59,charter communications inc,southwest,california,MOBL,MOBILE,AFA_PL,ALLOW,85260,AZ,,2001-08-06 00:00:00,3/26/2021 10:53:59,3/26/2021,SCHPMT,P2P_COMMIT,P2P,3/26/2021
681,490.95,65764.38,81,0,710,9/7/2020 15:56:55,ziply fiber,pacific northwest,washington,ONLN,MOBILE,UN_PWD,ALLOW,85364,AZ,5/7/2020 14:17:5,1985-06-01 00:00:00,1/26/2021 11:14:46,1/26/2021,SCHPMT,P2P_COMMIT,P2P,1/26/2021
682,0.01,0,65,4,135,2/5/2018 15:26:35,cox communications inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,89123,NV,,2004-03-03 00:00:00,1/22/2021 20:26:35,1/22/2021,SCHPMT,P2P_COMMIT,P2P,1/22/2021
683,6.93,4841.46,61,2,157,2/28/2021 4:32:2,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,84118,UT,,1997-10-25 00:00:00,6/21/2021 9:32:2,6/21/2021,SCHPMT,P2P_COMMIT,P2P,6/21/2021
684,490.54,26685.64,69,7,1198,2/21/2020 12:51:43,,,,ONLN,MOBILE,TOUCH_ID,ALLOW,75002,TX,2/8/2021 11:53:2,1996-09-28 00:00:00,6/8/2021 13:51:43,6/8/2021,SCHPMT,P2P_COMMIT,P2P,6/8/2021
685,15.11,4916.77,62,5,2459,9/8/2020 6:56:45,att services inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,23451,VA,,1975-06-14 00:00:00,6/10/2021 18:56:45,6/10/2021,SCHPMT,P2P_COMMIT,P2P,6/10/2021
686,32.19,0,61,4,168,5/2/2020 17:9:17,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,77407,TX,,1995-04-30 00:00:00,1/16/2021 9:9:17,1/16/2021,SCHPMT,P2P_COMMIT,P2P,1/16/2021
687,148.71,10276.19,83,2,330,,charter communications inc,great lakes,ohio,ONLN,MOBILE,AFA_PL,ALLOW,91324,CA,,1961-09-30 00:00:00,2/23/2021 13:50:19,2/23/2021,SCHPMT,P2P_COMMIT,P2P,2/23/2021
688,458.47,0,66,5,15,12/18/2018 12:55:35,at&t mobility llc,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,90706,CA,,2014-06-09 00:00:00,1/13/2021 16:55:35,1/13/2021,SCHPMT,P2P_COMMIT,P2P,1/13/2021
689,20.79,167839.82,70,5,279,4/18/2020 4:38:59,comcast cable communications  llc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,95051,CA,,2003-05-25 00:00:00,3/5/2021 15:38:59,3/5/2021,SCHPMT,P2P_COMMIT,P2P,3/5/2021
690,114.66,62977.46,102,6,78,1/3/2017 13:47:10,t-mobile usa  inc.,mountain,new mexico,MOBL,MOBILE,UN_PWD,CHALLENGE_SUCCESS,80224,CO,,1953-01-07 00:00:00,6/20/2021 11:47:10,6/20/2021,SCHPMT,P2P_COMMIT,P2P,6/20/2021
691,76.68,325.77,69,3,835,10/9/2019 15:13:5,cox communications inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,55306,MN,10/22/2019 6:3:35,2014-05-07 00:00:00,2/27/2021 12:13:5,2/27/2021,SCHPMT,P2P_COMMIT,P2P,2/27/2021
692,62.62,3986.21,61,6,2584,2/15/2019 4:57:51,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,91001,CA,12/7/2019 13:45:37,2018-02-26 00:00:00,6/1/2021 10:57:51,6/1/2021,SCHPMT,P2P_COMMIT,P2P,6/1/2021
693,301.89,0,32,4,520,3/3/2019 4:11:42,,,,MOBL,,UN_PWD,ALLOW,33076,FL,,1999-12-17 00:00:00,7/20/2021 12:11:42,7/20/2021,SCHPMT,P2P_COMMIT,P2P,7/20/2021
694,60.02,7516.19,38,2,179,3/18/2017 9:7:20,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,92336,CA,10/7/2018 6:45:37,1987-07-10 00:00:00,4/21/2021 19:0:51,4/21/2021,SCHPMT,P2P_COMMIT,P2P,4/21/2021
695,478.73,31.82,65,4,64,5/4/2020 11:7:20,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,89121,NV,,2003-05-17 00:00:00,4/21/2021 8:0:51,4/21/2021,SCHPMT,P2P_COMMIT,P2P,4/21/2021
696,490.69,12433.1,84,3,142,10/1/2021 10:56:55,digitalocean  llc,southeast,georgia,ONLN,MOBILE,FACE_ID,ALLOW,85266,AZ,5/4/2021 14:50:5,2015-02-18 00:00:00,5/30/2021 18:14:46,5/30/2021,SCHPMT,P2P_COMMIT,P2P,5/30/2021
697,496.32,4148.46,24,3,0,6/30/2021 10:35:37,mid plains rural telephone cooperative,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,77388,TX,,1977-08-10 00:00:00,3/23/2021 16:35:37,3/23/2021,SCHPMT,P2P_COMMIT,P2P,3/23/2021
698,115.7,67143.45,22,5,115,7/27/2020 16:56:55,vox telecom ltd,unknown,gauteng,MOBL,MOBILE,UN_PWD,ALLOW,92203,CA,,2016-06-09 00:00:00,2/28/2021 11:14:46,2/28/2021,SCHPMT,P2P_COMMIT,P2P,2/28/2021
699,48.2,1263.16,66,6,329,,charter communications,southwest,california,MOBL,PHONE,FACE_ID,ALLOW,27892,NC,,2017-04-04 00:00:00,1/22/2021 12:45:30,1/22/2021,SCHPMT,P2P_COMMIT,P2P,1/22/2021
700,117.67,0,65,4,777,6/10/2018 18:6:21,,,,MOBL,MOBILE,AFA_PL,ALLOW,92845,CA,8/25/2019 11:43:30,1983-12-10 00:00:00,5/22/2021 15:6:21,5/22/2021,SCHPMT,P2P_COMMIT,P2P,5/22/2021
701,63.28,205955.57,27,36,1734,,the servicemaster company  llc,southeast,tennessee,ONLN,DESKTOP,AFA_PL,CHALLENGE_SUCCESS,95624,CA,,1989-06-27 00:00:00,1/13/2021 15:8:57,1/13/2021,SCHPMT,P2P_COMMIT,P2P,1/13/2021
702,861.75,41523.84,23,10,62,5/19/2020 15:11:2,t-mobile usa  inc.,northeast,new york,MOBL,MOBILE,UN_PWD,ALLOW,78736,TX,7/26/2020 23:45:37,2000-11-08 00:00:00,2/26/2021 16:11:2,2/26/2021,SCHPMT,P2P_COMMIT,P2P,2/26/2021
703,217.77,2726.28,59,6,43,,att services inc,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,76259,TX,8/8/2018 6:42:48,2002-10-03 00:00:00,1/17/2021 7:3:7,1/17/2021,SCHPMT,P2P_COMMIT,P2P,1/17/2021
704,489.84,3593.25,57,8,808,3/14/2020 22:20:36,,,,ONLN,DESKTOP,UN_PWD,ALLOW,97266,OR,5/13/2020 13:48:51,1999-09-28 00:00:00,6/21/2021 14:20:36,6/21/2021,SCHPMT,P2P_COMMIT,P2P,6/21/2021
705,102.79,0,75,5,494,5/11/2020 4:6:41,,,,ONLN,MOBILE,UN_PWD,ALLOW,97211,OR,,2014-07-06 00:00:00,7/30/2021 20:6:41,7/30/2021,SCHPMT,P2P_COMMIT,P2P,7/30/2021
706,354.15,3217.92,22,0,431,7/8/2018 12:37:10,,,,ONLN,MOBILE,UN_PWD,ALLOW,55119,MN,,2016-12-26 00:00:00,5/22/2021 14:37:10,5/22/2021,SCHPMT,P2P_COMMIT,P2P,5/22/2021
707,0.01,0,52,4,106,5/8/2020 20:7:20,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,95204,CA,,2001-06-06 00:00:00,1/2/2021 15:0:51,1/2/2021,SCHPMT,P2P_COMMIT,P2P,1/2/2021
708,148.84,1372.45,81,4,189,7/18/2020 4:44:28,,,,MOBL,DESKTOP,UN_PWD,ALLOW,77511,TX,,1992-02-01 00:00:00,6/20/2021 19:44:28,6/20/2021,SCHPMT,P2P_COMMIT,P2P,6/20/2021
709,485.45,4518.35,60,8,0,6/3/2020 18:16:22,,,,ONLN,DESKTOP,UN_PWD,ALLOW,85712,AZ,2/7/2018 23:43:55,2002-05-10 00:00:00,4/8/2021 15:16:22,4/8/2021,SCHPMT,P2P_COMMIT,P2P,4/8/2021
710,2248.49,18889.09,36,13,2636,,att services inc,south central,texas,MOBL,MOBILE,TOUCH_ID,ALLOW,92807,CA,8/24/2017 18:53:18,2014-05-14 00:00:00,8/24/2021 16:23:48,8/24/2021,SCHPMT,P2P_COMMIT,P2P,8/24/2021
711,49.38,3401.87,44,6,860,4/30/2019 11:23:38,cox communications inc.,midwest,nebraska,ONLN,,UN_PWD,ALLOW,76137,TX,,1989-05-05 00:00:00,3/6/2021 10:23:38,3/6/2021,SCHPMT,P2P_COMMIT,P2P,3/6/2021
712,950.65,90778.63,31,13,959,,at&t mobility llc,south central,texas,ONLN,TABLET,TOUCH_ID,CHALLENGE_SUCCESS,20723,MD,,2007-08-07 00:00:00,3/15/2021 11:12:7,3/15/2021,SCHPMT,P2P_COMMIT,P2P,3/15/2021
713,99.84,172933.09,35,5,297,,,,,MOBL,PHONE,FACE_ID,ALLOW,54880,WI,,1991-11-08 00:00:00,2/5/2021 11:1:15,2/5/2021,SCHPMT,P2P_COMMIT,P2P,2/5/2021
714,19.57,96553.3,62,10,45,4/16/2018 15:37:32,charter communications,southwest,california,MOBL,,AFA_BM,ALLOW,59715,MT,,2000-08-05 00:00:00,6/5/2021 13:37:32,6/5/2021,SCHPMT,P2P_COMMIT,P2P,6/5/2021
715,306.53,0,68,2,613,2/20/2021 4:26:11,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,92692,CA,,2017-05-05 00:00:00,6/18/2021 3:26:11,6/18/2021,SCHPMT,P2P_COMMIT,P2P,6/18/2021
716,0.41,0,60,6,135,3/13/2020 13:49:7,cox communications inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,91030,CA,,2002-06-13 00:00:00,2/8/2021 6:49:7,2/8/2021,SCHPMT,P2P_COMMIT,P2P,2/8/2021
717,23.63,4172.73,65,2,1834,5/28/2017 2:7:20,secom  inc,mountain,colorado,ONLN,,UN_PWD,ALLOW,92114,CA,,2001-08-20 00:00:00,4/17/2021 12:0:51,4/17/2021,SCHPMT,P2P_COMMIT,P2P,4/17/2021
718,494.82,4074.77,62,3,1469,7/21/2020 12:37:47,,,,MOBL,DESKTOP,UN_PWD,ALLOW,75062,TX,9/13/2020 11:50:5,1987-01-01 00:00:00,3/22/2021 12:37:47,3/22/2021,SCHPMT,P2P_COMMIT,P2P,3/22/2021
719,32.74,10175.14,69,3,711,3/14/2017 11:13:55,t-mobile usa  inc.,southwest,california,MOBL,,UN_PWD,ALLOW,95993,CA,4/26/2021 10:45:37,1995-05-22 00:00:00,6/14/2021 7:13:55,6/14/2021,SCHPMT,P2P_COMMIT,P2P,6/14/2021
720,0.01,339.48,64,4,578,2/18/2019 4:17:14,at&t mobility llc,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,30238,GA,,1997-12-05 00:00:00,5/24/2021 16:17:14,5/24/2021,SCHPMT,P2P_COMMIT,P2P,5/24/2021
721,0.01,618.89,73,3,238,,charter communications,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,89031,NV,7/8/2018 6:21:11,2001-07-14 00:00:00,6/4/2021 18:51:25,6/4/2021,SCHPMT,P2P_COMMIT,P2P,6/4/2021
722,8.96,5665.67,57,9,299,1/25/2020 15:7:20,t-mobile usa  inc.,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,75232,TX,12/15/2020 6:45:37,2001-07-29 00:00:00,3/24/2021 13:0:51,3/24/2021,SCHPMT,P2P_COMMIT,P2P,3/24/2021
723,0.01,4887.28,60,6,1705,,charter communications,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85204,AZ,,1998-07-01 00:00:00,5/28/2021 14:58:51,5/28/2021,SCHPMT,P2P_COMMIT,P2P,5/28/2021
724,19.82,3624.24,70,7,1067,,,,,ONLN,MOBILE,UN_PWD,ALLOW,80224,CO,,2014-07-31 00:00:00,4/30/2021 16:0:51,4/30/2021,SCHPMT,P2P_COMMIT,P2P,4/30/2021
725,492.01,8487.4,32,6,1250,,comcast,mid atlantic,pennsylvania,MOBL,MOBILE,UN_PWD,ALLOW,33161,FL,1/23/2017 17:45:37,2017-07-20 00:00:00,7/22/2021 5:56:47,7/22/2021,SCHPMT,P2P_COMMIT,P2P,7/22/2021
726,33.39,0,69,6,1931,2/14/2020 12:9:22,,,,MOBL,MOBILE,UN_PWD,ALLOW,33178,FL,,1994-05-14 00:00:00,7/5/2021 10:9:22,7/5/2021,SCHPMT,P2P_COMMIT,P2P,7/5/2021
727,45.68,1025.63,44,43,434,9/8/2018 13:14:2,att services inc,southwest,california,ONLN,,FACE_ID,ALLOW,89113,NV,,2016-01-15 00:00:00,5/28/2021 13:14:2,5/28/2021,SCHPMT,P2P_COMMIT,P2P,5/28/2021
728,487.3,3249.19,87,3,1095,6/1/2020 6:15:39,,,,ONLN,DESKTOP,UN_PWD,ALLOW,93551,CA,10/5/2020 13:29:27,1996-02-02 00:00:00,1/23/2021 9:15:39,1/23/2021,SCHPMT,P2P_COMMIT,P2P,1/23/2021
729,438.88,0,44,6,106,5/6/2017 15:31:49,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,78121,TX,,1995-08-02 00:00:00,3/16/2021 10:31:49,3/16/2021,SCHPMT,P2P_COMMIT,P2P,3/16/2021
730,0.01,223.66,53,4,34,5/24/2017 4:10:39,charter communications inc,southwest,california,ONLN,MOBILE,AFA_PL,ALLOW,92128,CA,7/15/2020 7:45:37,1996-08-09 00:00:00,5/24/2021 15:10:39,5/24/2021,SCHPMT,P2P_COMMIT,P2P,5/24/2021
731,546.44,741.96,29,9,765,12/23/2019 13:57:23,t-mobile usa  inc.,northeast,new york,ONLN,MOBILE,UN_PWD,ALLOW,91739,CA,,1999-06-11 00:00:00,5/17/2021 17:57:23,5/17/2021,SCHPMT,P2P_COMMIT,P2P,5/17/2021
732,0.01,2746.62,71,3,25,4/2/2020 4:28:10,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,89138,NV,,2004-05-31 00:00:00,3/18/2021 12:28:10,3/18/2021,SCHPMT,P2P_COMMIT,P2P,3/18/2021
733,493.98,12079.4,34,3,2,6/18/2021 12:6:17,,,,MOBL,DESKTOP,UN_PWD,ALLOW,95111,CA,,1977-12-13 00:00:00,3/11/2021 17:6:17,3/11/2021,SCHPMT,P2P_COMMIT,P2P,3/11/2021
734,491.77,73421.03,19,3,337,1/17/2020 6:56:55,,,,ONLN,,UN_PWD,ALLOW,56255,MN,5/12/2020 14:50:5,1987-01-05 00:00:00,2/6/2021 15:14:46,2/6/2021,SCHPMT,P2P_COMMIT,P2P,2/6/2021
735,354.35,2470.63,67,4,922,,bigleaf networks  inc.,southeast,alabama,MOBL,MOBILE,FACE_ID,ALLOW,94506,CA,1/20/2018 15:6:51,1983-08-27 00:00:00,1/15/2021 16:59:41,1/15/2021,SCHPMT,P2P_COMMIT,P2P,1/15/2021
736,3.9,0,77,6,744,1/20/2021 7:6:47,jab wireless,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,79903,TX,,2004-01-15 00:00:00,2/6/2021 23:6:47,2/6/2021,SCHPMT,P2P_COMMIT,P2P,2/6/2021
737,0.01,0,46,5,97,3/19/2017 4:28:22,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,91801,CA,,2001-04-06 00:00:00,6/23/2021 15:28:22,6/23/2021,SCHPMT,P2P_COMMIT,P2P,6/23/2021
738,0.01,95231.67,30,2,242,,south central communications  inc.,mountain,utah,MOBL,,FACE_ID,ALLOW,91350,CA,,1994-02-10 00:00:00,1/11/2021 21:59:29,1/11/2021,SCHPMT,P2P_COMMIT,P2P,1/11/2021
739,489.42,15057.33,43,3,645,,,,,ONLN,MOBILE,UN_PWD,CHALLENGE_SUCCESS,28739,NC,5/16/2019 15:36:43,1990-09-30 00:00:00,2/1/2021 10:6:42,2/1/2021,SCHPMT,P2P_COMMIT,P2P,2/1/2021
740,15.36,4878.2,61,3,2140,,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,FACE_ID,ALLOW,33145,FL,6/5/2020 6:30:8,1986-09-26 00:00:00,5/30/2021 16:9:9,5/30/2021,SCHPMT,P2P_COMMIT,P2P,5/30/2021
741,14.81,4922.02,77,2,331,4/24/2017 7:9:48,t-mobile usa  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,92336,CA,,1979-09-19 00:00:00,3/8/2021 7:9:48,3/8/2021,SCHPMT,P2P_COMMIT,P2P,3/8/2021
742,488.65,4082.97,71,13,0,1/3/2021 12:15:50,,,,ONLN,DESKTOP,UN_PWD,ALLOW,55087,MN,2/27/2019 13:58:19,1998-09-16 00:00:00,7/30/2021 18:15:50,7/30/2021,SCHPMT,P2P_COMMIT,P2P,7/30/2021
743,489.61,4655.71,66,4,0,6/2/2021 12:2:35,,,,ONLN,MOBILE,UN_PWD,ALLOW,68137,NE,5/6/2020 10:50:5,2003-10-09 00:00:00,1/5/2021 8:2:35,1/5/2021,SCHPMT,P2P_COMMIT,P2P,1/5/2021
744,492.21,3083.67,50,9,260,11/10/2020 19:52:20,level 3 parent  llc,southwest,nevada,ONLN,DESKTOP,UN_PWD,ALLOW,68526,NE,11/2/2018 18:49:14,1985-06-04 00:00:00,6/19/2021 19:52:20,6/19/2021,SCHPMT,P2P_COMMIT,P2P,6/19/2021
745,486.31,4300.71,67,2,0,6/19/2021 17:56:32,,,,ONLN,DESKTOP,UN_PWD,ALLOW,84310,UT,5/11/2019 15:50:5,1995-07-01 00:00:00,6/10/2021 15:56:32,6/10/2021,SCHPMT,P2P_COMMIT,P2P,6/10/2021
746,477.09,4523.43,81,14,1114,,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,98133,WA,7/12/2021 6:41:16,1996-06-02 00:00:00,7/10/2021 13:22:44,7/10/2021,SCHPMT,P2P_COMMIT,P2P,7/10/2021
747,55.11,1147.13,32,2,135,3/12/2021 8:7:20,cox communications inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,92583,CA,,1999-01-01 00:00:00,2/11/2021 10:0:51,2/11/2021,SCHPMT,P2P_COMMIT,P2P,2/11/2021
748,15.78,15.38,43,3,1161,,comcast cable communications  llc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,84054,UT,,2000-08-03 00:00:00,4/28/2021 10:1:18,4/28/2021,SCHPMT,P2P_COMMIT,P2P,4/28/2021
749,69.2,0,53,9,458,1/5/2018 22:2:42,centurylink communications  llc,mountain,colorado,ONLN,MOBILE,FACE_ID,ALLOW,87507,NM,,2001-02-19 00:00:00,4/3/2021 18:2:42,4/3/2021,SCHPMT,P2P_COMMIT,P2P,4/3/2021
750,0.01,110.86,49,5,1410,3/16/2020 11:9:21,comcast cable communications  llc,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,87507,NM,9/8/2020 6:45:37,2000-06-20 00:00:00,6/11/2021 10:9:21,6/11/2021,SCHPMT,P2P_COMMIT,P2P,6/11/2021
751,0.63,3628.28,73,8,96,6/15/2021 12:4:5,charter communications  inc,southeast,florida,ONLN,MOBILE,UN_PWD,ALLOW,92501,CA,,1981-02-28 00:00:00,1/5/2021 15:4:5,1/5/2021,SCHPMT,P2P_COMMIT,P2P,1/5/2021
752,44.76,2368.57,37,21,2388,,cox communications inc.,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,80033,CO,,1992-04-23 00:00:00,5/13/2021 8:0:51,5/13/2021,SCHPMT,P2P_COMMIT,P2P,5/13/2021
753,14.21,304.57,31,4,19,2/16/2021 4:27:29,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,32811,FL,,1984-04-17 00:00:00,6/3/2021 9:27:29,6/3/2021,SCHPMT,P2P_COMMIT,P2P,6/3/2021
754,492.9,3389.69,57,3,0,6/18/2021 10:30:36,,,,ONLN,MOBILE,UN_PWD,ALLOW,7109,NJ,,2004-02-01 00:00:00,4/2/2021 8:30:36,4/2/2021,SCHPMT,P2P_COMMIT,P2P,4/2/2021
755,490.57,1515.22,51,2,473,6/11/2021 12:41:56,northland cable television inc.,south central,texas,ONLN,,UN_PWD,ALLOW,33760,FL,1/4/2020 12:50:5,1974-10-16 00:00:00,5/10/2021 12:41:56,5/10/2021,SCHPMT,P2P_COMMIT,P2P,5/10/2021
756,0.01,75.06,41,5,319,5/5/2020 10:7:20,comcast cable communications  llc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,92617,CA,7/16/2021 19:45:37,1974-02-22 00:00:00,2/6/2021 16:0:51,2/6/2021,SCHPMT,P2P_COMMIT,P2P,2/6/2021
757,412.66,114309.79,60,2,98,6/25/2018 18:1:52,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,85255,AZ,7/30/2018 17:45:37,2014-06-28 00:00:00,5/15/2021 15:1:52,5/15/2021,SCHPMT,P2P_COMMIT,P2P,5/15/2021
758,513.19,449.87,27,3,654,1/18/2020 7:55:28,t-mobile usa  inc.,pacific northwest,washington,ONLN,MOBILE,UN_PWD,CHALLENGE_SUCCESS,98038,WA,3/8/2018 23:26:20,1978-08-07 00:00:00,6/5/2021 18:55:28,6/5/2021,SCHPMT,P2P_COMMIT,P2P,6/5/2021
759,487.63,3545.79,57,2,1,6/11/2021 20:56:55,,,,ONLN,DESKTOP,UN_PWD,ALLOW,23803,VA,,1987-10-01 00:00:00,6/10/2021 14:14:46,6/10/2021,SCHPMT,P2P_COMMIT,P2P,6/10/2021
760,4.22,1213.92,62,5,270,,cox communications inc.,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,93551,CA,,2016-04-01 00:00:00,2/28/2021 11:0:51,2/28/2021,SCHPMT,P2P_COMMIT,P2P,2/28/2021
761,0.01,0,68,2,58,3/21/2020 10:16:36,cox communications inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,89121,NV,,1999-06-19 00:00:00,2/27/2021 9:16:36,2/27/2021,SCHPMT,P2P_COMMIT,P2P,2/27/2021
762,486.79,2486.99,45,5,428,,,,,ONLN,MOBILE,FACE_ID,ALLOW,94571,CA,5/0/2020 13:59:18,2004-11-15 00:00:00,3/4/2021 14:53:52,3/4/2021,SCHPMT,P2P_COMMIT,P2P,3/4/2021
763,485.83,2906.56,32,7,0,6/15/2021 17:42:6,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,83402,ID,10/19/2020 23:20:34,1999-04-30 00:00:00,1/27/2021 16:42:6,1/27/2021,SCHPMT,P2P_COMMIT,P2P,1/27/2021
764,490.7,3500.41,57,5,493,,charter communications inc,south central,texas,MOBL,,UN_PWD,ALLOW,85013,AZ,,1974-02-12 00:00:00,7/15/2021 0:44:12,7/15/2021,SCHPMT,P2P_COMMIT,P2P,7/15/2021
765,487.83,5321.33,31,4,161,4/28/2020 0:56:55,att services inc,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,92111,CA,,1999-08-11 00:00:00,4/22/2021 12:14:46,4/22/2021,SCHPMT,P2P_COMMIT,P2P,4/22/2021
766,170.29,3444.91,57,3,119,12/1/2018 12:56:55,atlantic metro communications ii  inc.,northeast,new york,ONLN,,UN_PWD,ALLOW,95330,CA,8/23/2019 1:48:21,1973-09-05 00:00:00,5/5/2021 5:14:46,5/5/2021,SCHPMT,P2P_COMMIT,P2P,5/5/2021
767,887.72,3171.41,29,3,1378,,comcast,northeast,connecticut,ONLN,MOBILE,FACE_ID,ALLOW,79903,TX,8/23/2017 17:45:37,2016-06-30 00:00:00,5/21/2021 10:41:24,5/21/2021,SCHPMT,P2P_COMMIT,P2P,5/21/2021
768,491.23,52496.61,78,1,925,11/30/2021 10:55:39,charter communications inc,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,96785,HI,8/10/2020 18:57:42,2017-09-01 00:00:00,3/27/2021 16:55:39,3/27/2021,SCHPMT,P2P_COMMIT,P2P,3/27/2021
769,490.87,2876.4,71,2,0,3/5/2018 15:18:45,,,,MOBL,,UN_PWD,ALLOW,80924,CO,5/0/2021 8:34:31,2004-02-01 00:00:00,4/24/2021 17:18:45,4/24/2021,SCHPMT,P2P_COMMIT,P2P,4/24/2021
